Path,Model,Language,Samples,Jaccard,Micro F1,Macro F1,Precision,Recall,Hamming,F1_anger,F1_anticipation,F1_disgust,F1_fear,F1_joy,F1_sadness,F1_surprise,F1_trust
predictions/lora_predictions_CZ_r32_a64.json,LoRA,CZ,977,0.3173490276356192,0.3811213626685593,0.36532600511481816,0.4033606277720914,0.3971682019788468,0.22313203684749233,0.49635036496350365,0.4024640657084189,0.3,0.34146341463414637,0.42443729903536975,0.3446153846153846,0.2909090909090909,0.3223684210526316
predictions/lora_predictions_CZ_r32_a8-2.json,LoRA,CZ,977,0.35880245649948816,0.41858815182688897,0.4038877131758615,0.44965881951552367,0.44309109518935513,0.2096980552712385,0.5364963503649635,0.4105691056910569,0.296,0.343042071197411,0.4952978056426332,0.4,0.3391003460207612,0.4105960264900662
predictions/lora_predictions_CZ_r64_a16.json,LoRA,CZ,977,0.3587171613783692,0.4186875891583452,0.40079982356143634,0.4465029000341181,0.4391334015694302,0.208546571136131,0.5071428571428571,0.4624505928853755,0.3261802575107296,0.3202846975088968,0.45768025078369906,0.45,0.3055555555555556,0.3771043771043771
predictions/lora_predictions_CZ_r64_a32-2.json,LoRA,CZ,977,0.35466198762002243,0.41719520789288234,0.4010523295042767,0.43544134132670465,0.4386898669396111,0.2116171954964176,0.5263157894736842,0.4105691056910569,0.28936170212765955,0.33986928104575165,0.4797507788161994,0.4551282051282051,0.2945205479452055,0.4129032258064516
predictions/lora_predictions_CZ_r64_a64-2.json,LoRA,CZ,977,0.34167519617877856,0.40555951532430506,0.3861331660138235,0.43495394063459575,0.42418969634936876,0.21340839303991813,0.5036496350364964,0.4396887159533074,0.23628691983122363,0.36860068259385664,0.47678018575851394,0.4,0.31226765799256506,0.3517915309446254
predictions/lora_predictions_CZ_r8_a16-2.json,LoRA,CZ,977,0.3553053565336063,0.4144207210360518,0.3973025536900292,0.44141931081542135,0.4445411122483794,0.21404810644831115,0.49731663685152055,0.462406015037594,0.29535864978902954,0.3344262295081967,0.4820846905537459,0.41818181818181815,0.3050847457627119,0.3835616438356164
predictions/lora_predictions_CZ_r8_a32-2.json,LoRA,CZ,977,0.3478261929131939,0.4035778175313059,0.3822945908894102,0.4343056977140908,0.42736267485499824,0.2132804503582395,0.5224913494809689,0.439918533604888,0.26666666666666666,0.35986159169550175,0.44805194805194803,0.37662337662337664,0.25830258302583026,0.3864406779661017
predictions/lora_predictions_CZ_r8_a8-2.json,LoRA,CZ,977,0.33838280450358244,0.4005681818181818,0.38499170174735303,0.4276015011941317,0.41286250426475607,0.21596724667349027,0.5026178010471204,0.42677824267782427,0.3183673469387755,0.32894736842105265,0.4838709677419355,0.3737704918032787,0.32,0.32558139534883723
predictions/lora_predictions_EN_r16_a16.json,LoRA,EN,2630,0.5614321926489226,0.5793363736436546,0.5755691795185564,0.6373257287705957,0.5979404309252218,0.12713878326996197,0.6101113967437874,0.5595854922279793,0.504885993485342,0.6008230452674898,0.6544980443285529,0.6045845272206304,0.5228951255539144,0.5471698113207547
predictions/lora_predictions_EN_r16_a32-2.json,LoRA,EN,2630,0.5666223067173638,0.5818639798488665,0.5782229121187017,0.6419835234474017,0.6035361216730037,0.12623574144486693,0.6181172291296625,0.5529661016949152,0.5115511551155115,0.5953991880920162,0.6493506493506493,0.6215469613259669,0.5217391304347826,0.5551128818061088
predictions/lora_predictions_EN_r16_a64-2.json,LoRA,EN,2630,0.5674904942965779,0.5802314670003128,0.577243017275485,0.6440874524714829,0.6044740177439797,0.12756653992395436,0.5943637916310845,0.5717213114754098,0.5047318611987381,0.6211699164345403,0.6761290322580645,0.5905848787446505,0.52046783625731,0.5387755102040817
predictions/lora_predictions_EN_r16_a8-2.json,LoRA,EN,2630,0.5574216911099041,0.5725997162226076,0.5695918949517165,0.6350262538475465,0.5919518377693282,0.12884980988593156,0.606473594548552,0.5313807531380753,0.5040128410914928,0.6016949152542372,0.6535433070866141,0.5845272206303725,0.5125184094256259,0.5625841184387618
predictions/lora_predictions_EN_r32_a16.json,LoRA,EN,2630,0.5641544450479812,0.5811320754716981,0.5781260634697741,0.6414575411913814,0.6013434727503169,0.12661596958174906,0.594411515664691,0.5696465696465697,0.5153970826580226,0.5917496443812233,0.649616368286445,0.6065808297567954,0.5096870342771982,0.5879194630872483
predictions/lora_predictions_EN_r32_a32-2.json,LoRA,EN,2630,0.5608491761723701,0.5760151085930123,0.5740477073879774,0.637528517110266,0.5949239543726236,0.12804182509505704,0.576530612244898,0.5573419078242229,0.4893964110929853,0.5939226519337016,0.6623207301173403,0.6267409470752089,0.524300441826215,0.5618279569892473
predictions/lora_predictions_EN_r32_a64-2.json,LoRA,EN,2630,0.5517300380228136,0.5712050078247262,0.5661858007817262,0.6293155893536121,0.5903422053231939,0.13022813688212928,0.6090675791274593,0.5664621676891616,0.5049180327868853,0.5865921787709497,0.6294416243654822,0.559322033898305,0.5191740412979351,0.5545087483176312
predictions/lora_predictions_EN_r32_a8.json,LoRA,EN,2630,0.5624651457541191,0.5812099421603877,0.5766256297843655,0.638447401774398,0.6048795944233207,0.12732889733840305,0.6216666666666667,0.5611814345991561,0.5088,0.6098901098901099,0.6579292267365662,0.5934379457917262,0.5153733528550513,0.5447263017356475
predictions/lora_predictions_EN_r64_a16-2.json,LoRA,EN,2630,0.5666042006156075,0.5818067950524503,0.5795430017857293,0.6407160963244614,0.6062737642585552,0.12694866920152093,0.5998271391529818,0.5564681724845996,0.5197368421052632,0.6008344923504868,0.6658031088082902,0.6045197740112994,0.5234708392603129,0.5656836461126006
predictions/lora_predictions_EN_r64_a32-2.json,LoRA,EN,2630,0.5560646387832698,0.5703088258347704,0.5690505539010204,0.6325411913814957,0.594106463878327,0.13027566539923954,0.5852813852813853,0.5355303810504635,0.5292207792207793,0.6021798365122616,0.6430446194225722,0.5977653631284916,0.5095168374816984,0.5498652291105122
predictions/lora_predictions_EN_r64_a64-2.json,LoRA,EN,2630,0.555659062103929,0.5717864412087051,0.5688958191659022,0.6306463878326996,0.5909378960709759,0.12999049429657794,0.5902777777777778,0.5542676501580611,0.5048231511254019,0.5694635488308115,0.6641025641025641,0.5867418899858956,0.5214899713467048,0.56
predictions/lora_predictions_EN_r8_a16.json,LoRA,EN,2630,0.5673067173637516,0.5820452771272443,0.5777428902218193,0.6421102661596958,0.6061660329531052,0.1272338403041825,0.6143344709897611,0.56,0.4878836833602585,0.5817174515235457,0.6572890025575447,0.6053748231966054,0.5405405405405406,0.5748031496062992
predictions/lora_predictions_EN_r8_a32.json,LoRA,EN,2630,0.5722877059569075,0.5885867002043704,0.5847551304191935,0.6497465145754119,0.6086945500633714,0.12438212927756653,0.6165540540540541,0.5675105485232067,0.521311475409836,0.6196403872752421,0.6615384615384615,0.5934379457917262,0.533532041728763,0.5645161290322581
predictions/lora_predictions_EN_r8_a8.json,LoRA,EN,2630,0.5601330798479088,0.575264571157795,0.5724396722369087,0.638466413181242,0.5947718631178707,0.1278041825095057,0.5981465880370682,0.5376569037656904,0.4895330112721417,0.5907172995780591,0.6499339498018494,0.6218487394957983,0.5182926829268293,0.5733882030178327
predictions/lora_predictions_MULTI_r16_a16.json,LoRA,MULTI,4108,0.4885936847962164,0.5173388616660385,0.5103696066956532,0.5678698938192609,0.5454438493995456,0.15585443037974683,0.5722684958353749,0.5,0.437941473259334,0.4927038626609442,0.5996810207336523,0.5364238410596026,0.4500907441016334,0.4938474159146842
predictions/lora_predictions_MULTI_r16_a32-2.json,LoRA,MULTI,4108,0.4940586312421755,0.5221056575496441,0.515319258040397,0.5743305744888024,0.5544506653683869,0.1552458617332035,0.5712895377128954,0.5065554231227652,0.4333672431332655,0.5187119234116623,0.6158886158886159,0.5425101214574899,0.4306569343065693,0.5035742652899127
predictions/lora_predictions_MULTI_r16_a64-2.json,LoRA,MULTI,4108,0.4795874484165623,0.5050885789672069,0.49894917982999965,0.5593586266054621,0.5329479065238558,0.15981012658227847,0.5517241379310345,0.49170616113744076,0.43737166324435317,0.5012964563526361,0.6008230452674898,0.5207100591715976,0.41360294117647056,0.47435897435897434
predictions/lora_predictions_MULTI_r16_a8.json,LoRA,MULTI,4108,0.4931924352019289,0.5178705793829947,0.5119408341856604,0.5713384453099644,0.5479308666017527,0.1559761441090555,0.5629335976214074,0.4943283582089552,0.4433497536945813,0.5133967156439067,0.6184738955823293,0.5332252836304701,0.4224299065420561,0.5073891625615764
predictions/lora_predictions_MULTI_r32_a16-2.json,LoRA,MULTI,4108,0.4930373950943571,0.5235986811116344,0.5164014985684567,0.5736617285667919,0.5501866277182733,0.153876582278481,0.5704399406821552,0.5161676646706587,0.439918533604888,0.5141874462596733,0.6132906325060048,0.5323257766582704,0.42777777777777776,0.5171042163882259
predictions/lora_predictions_MULTI_r32_a32-2.json,LoRA,MULTI,4108,0.4864515231603839,0.5144784931121732,0.5083260712622903,0.564332081420689,0.5470626419993508,0.15764970788704966,0.571712158808933,0.4889155182744158,0.43434343434343436,0.5077452667814114,0.5930807248764415,0.5257048092868989,0.43548387096774194,0.5096227867590454
predictions/lora_predictions_MULTI_r32_a64.json,LoRA,MULTI,4108,0.4901017758612696,0.5181502673295189,0.5115326084953846,0.567996244262067,0.5471234988640051,0.15631085686465435,0.5717131474103586,0.5154028436018957,0.4590818363273453,0.5021949078138718,0.5799676898222941,0.5169842584921293,0.4370503597122302,0.5098658247829518
predictions/lora_predictions_MULTI_r32_a8.json,LoRA,MULTI,4108,0.48856789307738674,0.5161290322580645,0.5090265641842547,0.5671300482218203,0.5451436222005843,0.15655428432327168,0.5674603174603174,0.5029655990510083,0.41983122362869196,0.5123825789923142,0.5925324675324676,0.5304136253041363,0.44824482448244823,0.49838187702265374
predictions/lora_predictions_MULTI_r64_a16-2.json,LoRA,MULTI,4108,0.490033963926369,0.5189443920829406,0.5131746468280682,0.567457805907173,0.5449001947419668,0.15530671859785783,0.5554465161923454,0.5069069069069069,0.43198338525441327,0.505531914893617,0.6176713459950454,0.5229508196721312,0.44281793229643185,0.5220883534136547
predictions/lora_predictions_MULTI_r64_a32.json,LoRA,MULTI,4108,0.4949001947419669,0.5232186501222035,0.5169854596211805,0.5760913664394678,0.5517729633235962,0.1543330087633885,0.5834155972359328,0.49228944246737844,0.451417004048583,0.5086805555555556,0.6118421052631579,0.5476575121163166,0.4442429737080689,0.4963384865744508
predictions/lora_predictions_MULTI_r64_a64.json,LoRA,MULTI,4108,0.4918208373904577,0.5178975131876413,0.5107932252183217,0.5708779617007465,0.546587958455047,0.15573271665043817,0.5754385964912281,0.4988235294117647,0.4208289054197662,0.5060869565217392,0.594551282051282,0.529657477025898,0.4645390070921986,0.4964200477326969
predictions/lora_predictions_MULTI_r8_a16-2.json,LoRA,MULTI,4108,0.48059071729957803,0.5103073463268366,0.502447372793732,0.559915611814346,0.5381815968841284,0.15901898734177214,0.5712914066250601,0.5039561777236762,0.4288537549407115,0.48695652173913045,0.5934426229508196,0.5300813008130081,0.44036697247706424,0.4646302250803859
predictions/lora_predictions_MULTI_r8_a32-2.json,LoRA,MULTI,4108,0.48519178606203917,0.512045347189419,0.5058682094494666,0.5647438795381834,0.5378813696851672,0.157162852969815,0.5588089330024814,0.5030229746070133,0.42115768463073855,0.5077720207253886,0.5895087427144047,0.5305439330543933,0.43613138686131386,0.5
predictions/lora_predictions_MULTI_r8_a8-2.json,LoRA,MULTI,4108,0.4824265660499838,0.5097965335342879,0.502467000617494,0.5598892405063292,0.5366804608893216,0.1583495618305745,0.5688888888888889,0.49727107337780474,0.4263959390862944,0.49272882805816937,0.5645695364238411,0.5395799676898223,0.43629697525206235,0.4940047961630695
predictions/lora_predictions_RU_r16_a16.json,LoRA,RU,357,0.3590102707749766,0.4175609756097561,0.396520232246777,0.43043884220354817,0.4556489262371615,0.20903361344537816,0.475,0.4433497536945813,0.2191780821917808,0.42028985507246375,0.4925373134328358,0.5,0.26666666666666666,0.35514018691588783
predictions/lora_predictions_RU_r16_a32-2.json,LoRA,RU,357,0.32189542483660133,0.3867069486404834,0.3711584189255879,0.39985994397759106,0.4024276377217553,0.21323529411764705,0.44155844155844154,0.34782608695652173,0.21333333333333335,0.4148148148148148,0.5074626865671642,0.4715447154471545,0.2727272727272727,0.3
predictions/lora_predictions_RU_r16_a64-2.json,LoRA,RU,357,0.33800186741363214,0.39183673469387753,0.3769290289761655,0.419000933706816,0.4126984126984126,0.20868347338935575,0.39759036144578314,0.4111111111111111,0.3055555555555556,0.45390070921985815,0.45528455284552843,0.43859649122807015,0.18604651162790697,0.3673469387755102
predictions/lora_predictions_RU_r16_a8.json,LoRA,RU,357,0.3593370681605976,0.41304347826086957,0.40163290581800193,0.4419701213818862,0.4393090569561157,0.20798319327731093,0.43902439024390244,0.4166666666666667,0.35294117647058826,0.3356643356643357,0.5390070921985816,0.5042016806722689,0.3023255813953488,0.32323232323232326
predictions/lora_predictions_RU_r32_a16-2.json,LoRA,RU,357,0.34080298786181135,0.3926002055498458,0.37126803232056405,0.4176003734827264,0.4094304388422034,0.20693277310924368,0.4605263157894737,0.44559585492227977,0.273972602739726,0.38461538461538464,0.47619047619047616,0.4098360655737705,0.22727272727272727,0.29213483146067415
predictions/lora_predictions_RU_r32_a32.json,LoRA,RU,357,0.3495331465919701,0.4153225806451613,0.4011424399429122,0.42586367880485526,0.4337068160597572,0.2030812324929972,0.47435897435897434,0.4083769633507853,0.28169014084507044,0.46511627906976744,0.4806201550387597,0.4827586206896552,0.2765957446808511,0.33962264150943394
predictions/lora_predictions_RU_r32_a64.json,LoRA,RU,357,0.3602707749766573,0.42167487684729066,0.39933250138457677,0.43239962651727354,0.44537815126050423,0.20553221288515405,0.484472049689441,0.48,0.2571428571428571,0.366412213740458,0.5076923076923077,0.4838709677419355,0.2727272727272727,0.34234234234234234
predictions/lora_predictions_RU_r32_a8-2.json,LoRA,RU,357,0.33053221288515405,0.3983903420523139,0.3819534641709935,0.4045284780578899,0.4061624649859944,0.20938375350140057,0.47337278106508873,0.38974358974358975,0.2898550724637681,0.39344262295081966,0.4740740740740741,0.4827586206896552,0.26666666666666666,0.2857142857142857
predictions/lora_predictions_RU_r64_a16.json,LoRA,RU,357,0.34010270774976653,0.4068479355488419,0.39193617846219486,0.42436974789915966,0.4239028944911297,0.20623249299719887,0.4774193548387097,0.3978494623655914,0.273972602739726,0.36619718309859156,0.5081967213114754,0.5076923076923077,0.26373626373626374,0.3404255319148936
predictions/lora_predictions_RU_r64_a32.json,LoRA,RU,357,0.35,0.41302136317395727,0.39733596664584897,0.43113912231559287,0.43464052287581706,0.20203081232492998,0.4539877300613497,0.41304347826086957,0.3013698630136986,0.43356643356643354,0.4878048780487805,0.49572649572649574,0.23529411764705882,0.35789473684210527
predictions/lora_predictions_RU_r64_a64.json,LoRA,RU,357,0.32259570494864614,0.39635995955510617,0.370179771210598,0.3979925303454715,0.41316526610644255,0.20903361344537816,0.4528301886792453,0.4791666666666667,0.2465753424657534,0.41134751773049644,0.4745762711864407,0.4426229508196721,0.20689655172413793,0.24742268041237114
predictions/lora_predictions_RU_r8_a16.json,LoRA,RU,357,0.3454715219421102,0.40080563947633435,0.38807577784955505,0.41970121381886083,0.42110177404295046,0.20833333333333334,0.425,0.4198895027624309,0.273972602739726,0.4027777777777778,0.47540983606557374,0.4793388429752066,0.26262626262626265,0.3655913978494624
predictions/lora_predictions_RU_r8_a32.json,LoRA,RU,357,0.32563025210084034,0.3793103448275862,0.3629591850876367,0.4094304388422036,0.39355742296918766,0.21428571428571427,0.44171779141104295,0.3617021276595745,0.1891891891891892,0.42748091603053434,0.45161290322580644,0.45217391304347826,0.25287356321839083,0.3269230769230769
predictions/lora_predictions_RU_r8_a8.json,LoRA,RU,357,0.31862745098039214,0.39,0.3756468685967389,0.4021942110177404,0.39915966386554624,0.21358543417366946,0.4528301886792453,0.40609137055837563,0.2972972972972973,0.36764705882352944,0.45528455284552843,0.4628099173553719,0.21978021978021978,0.3434343434343434
predictions/lora_predictions_VNM_r16_a16-2.json,LoRA,VNM,144,0.25983796296296297,0.3197969543147208,0.30076789158875705,0.34375,0.32581018518518523,0.2326388888888889,0.3684210526315789,0.3389830508474576,0.125,0.2631578947368421,0.43478260869565216,0.35,0.16216216216216217,0.36363636363636365
predictions/lora_predictions_VNM_r16_a32-2.json,LoRA,VNM,144,0.30636574074074074,0.3463414634146341,0.3271577003720032,0.3761574074074074,0.3611111111111111,0.2326388888888889,0.42105263157894735,0.29850746268656714,0.12903225806451613,0.3,0.4583333333333333,0.3333333333333333,0.23255813953488372,0.4444444444444444
predictions/lora_predictions_VNM_r16_a64.json,LoRA,VNM,144,0.26273148148148145,0.3069306930693069,0.2968696083712866,0.33564814814814814,0.3258101851851852,0.24305555555555555,0.3614457831325301,0.27692307692307694,0.3448275862068966,0.15789473684210525,0.4166666666666667,0.4090909090909091,0.10810810810810811,0.3
predictions/lora_predictions_VNM_r16_a8-2.json,LoRA,VNM,144,0.29965277777777777,0.3506172839506173,0.338164444828827,0.375,0.3559027777777778,0.2282986111111111,0.35443037974683544,0.2727272727272727,0.25,0.3225806451612903,0.49122807017543857,0.5384615384615384,0.16216216216216217,0.3137254901960784
predictions/lora_predictions_VNM_r32_a16-2.json,LoRA,VNM,144,0.2334490740740741,0.2814814814814815,0.2645307241362824,0.2997685185185185,0.2951388888888889,0.2526041666666667,0.3116883116883117,0.3333333333333333,0.0,0.23529411764705882,0.3333333333333333,0.375,0.2564102564102564,0.2711864406779661
predictions/lora_predictions_VNM_r32_a32-2.json,LoRA,VNM,144,0.22858796296296294,0.27184466019417475,0.2661453580226647,0.3003472222222222,0.2934027777777778,0.2604166666666667,0.26666666666666666,0.208955223880597,0.20689655172413793,0.1951219512195122,0.3404255319148936,0.3673469387755102,0.2,0.34375
predictions/lora_predictions_VNM_r32_a64-2.json,LoRA,VNM,144,0.2511574074074074,0.3188405797101449,0.3045324834816983,0.32870370370370366,0.3136574074074074,0.24479166666666666,0.3466666666666667,0.3287671232876712,0.24242424242424243,0.21621621621621623,0.36363636363636365,0.36363636363636365,0.14634146341463414,0.42857142857142855
predictions/lora_predictions_VNM_r32_a8-2.json,LoRA,VNM,144,0.28726851851851853,0.33497536945812806,0.30568569882908125,0.35300925925925924,0.3460648148148148,0.234375,0.4266666666666667,0.3125,0.17142857142857143,0.21621621621621623,0.43137254901960786,0.35555555555555557,0.05555555555555555,0.47619047619047616
predictions/lora_predictions_VNM_r64_a16.json,LoRA,VNM,144,0.2465277777777778,0.30656934306569344,0.2830947290516703,0.3298611111111111,0.3217592592592593,0.24739583333333334,0.358974358974359,0.2571428571428571,0.125,0.1935483870967742,0.4230769230769231,0.4489795918367347,0.11428571428571428,0.34375
